,sID,Bigram #,Trial #,bigram_loc,Bigram,corr_bigram,IKI,string,resp_string,rep #
326,s83,326,80,3, 'k' 'y',ky,0.19994161929935217,lucky,lucky,3
327,s83,327,81,0,'t' 'h',th,0.1840911149047315,think,think,1
328,s83,328,81,1, 'h' 'i',hi,0.11193539807572961,think,think,1
329,s83,329,81,2, 'i' 'n',in,0.19199149683117867,think,think,1
330,s83,330,81,3, 'n' 'k',nk,0.16809624899178743,think,think,1
331,s83,331,82,0,'c' 'h',ch,0.15201088599860668,champ,champ,2
332,s83,332,82,1, 'h' 'a',ha,0.14395324187353253,champ,champ,2
333,s83,333,82,2, 'a' 'm',am,0.13595729926601052,champ,champ,2
334,s83,334,82,3, 'm' 'p',mp,0.20806416682898998,champ,champ,2
335,s83,335,83,0,'p' 'y',py,0.27196866925805807,pykka,pykka,4
336,s83,336,83,1, 'y' 'k',yk,0.5679931677877903,pykka,pykka,4
337,s83,337,83,2, 'k' 'k',kk,0.15198100917041302,pykka,pykka,4
338,s83,338,83,3, 'k' 'a',ka,0.10410143388435245,pykka,pykka,4
339,s83,339,84,0,'t' 'h',th,0.1759994956664741,think,think,2
340,s83,340,84,1, 'h' 'i',hi,0.5200083642266691,think,think,2
341,s83,341,84,2, 'i' 'n',in,0.17601910885423422,think,think,2
342,s83,342,84,3, 'n' 'k',nk,0.17597946897149086,think,think,2
343,s83,343,85,0,'k' 'r',kr,0.13606647588312626,kremp,kremp,3
344,s83,344,85,1, 'r' 'e',re,0.06396221416071057,kremp,kremp,3
345,s83,345,85,2, 'e' 'm',em,0.12007198482751846,kremp,kremp,3
346,s83,346,85,3, 'm' 'p',mp,0.1999903991818428,kremp,kremp,3
347,s83,347,86,0,'a' 'b',ab,0.1840129140764475,about,about,3
348,s83,348,86,1, 'b' 'o',bo,0.12011000979691744,about,about,3
349,s83,349,86,2, 'o' 'u',ou,0.11187185207381845,about,about,3
350,s83,350,86,3, 'u' 't',ut,0.0960353221744299,about,about,3
351,s83,351,87,0,'t' 'h',th,0.10397442616522312,there,thre,3
352,s83,352,87,1, 'h' 'r',he,0.1200499371625483,there,thre,3
353,s83,353,87,2, 'r' 'e',er,0.1520167258568108,there,thre,3
354,s83,354,88,0,'t' 'h',th,0.10413698386400938,therm,therm,3
355,s83,355,88,1, 'h' 'e',he,0.1119186319410801,therm,therm,3
356,s83,356,88,2, 'e' 'r',er,0.1039069970138371,therm,therm,3
357,s83,357,88,3, 'r' 'm',rm,0.10402730805799365,therm,therm,3
358,s83,358,89,0,'v' 'a',va,0.1358965178951621,vanru,vanru,4
359,s83,359,89,1, 'a' 'n',an,0.16810988588258624,vanru,vanru,4
360,s83,360,89,2, 'n' 'r',nr,0.14399768831208348,vanru,vanru,4
361,s83,361,89,3, 'r' 'u',ru,0.14396363589912653,vanru,vanru,4
362,s83,362,90,0,'b' 'u',bu,0.16007033502683043,buddy,buddy,2
363,s83,363,90,1, 'u' 'd',ud,0.43195080617442727,buddy,buddy,2
364,s83,364,90,2, 'd' 'd',dd,0.13592774514108896,buddy,buddy,2
365,s83,365,90,3, 'd' 'y',dy,0.10401886468753219,buddy,buddy,2
366,s83,366,91,0,'v' 'o',vo,0.5359598798677325,vodka,vodka,3
367,s83,367,91,1, 'o' 'd',od,0.4640380907803774,vodka,vodka,3
368,s83,368,91,2, 'd' 'k',dk,0.17591200210154057,vodka,vodka,3
369,s83,369,91,3, 'k' 'a',ka,0.1280927718617022,vodka,vodka,3
370,s83,370,92,0,'c' 'h',ch,0.1759965089149773,cheer,cheer,4
371,s83,371,92,1, 'h' 'e',he,0.1439525792375207,cheer,cheer,4
372,s83,372,92,2, 'e' 'e',ee,0.16008596681058407,cheer,cheer,4
373,s83,373,92,3, 'e' 'r',er,0.14391071116551757,cheer,cheer,4
374,s83,374,93,0,'k' 'r',kr,0.14388061361387372,kremp,kremp,4
375,s83,375,93,1, 'r' 'e',re,0.06408254196867347,kremp,kremp,4
376,s83,376,93,2, 'e' 'm',em,0.15992474323138595,kremp,kremp,4
377,s83,377,93,3, 'm' 'p',mp,0.19999906001612544,kremp,kremp,4
378,s83,378,94,0,'b' 'u',bu,0.3119535450823605,buddy,buddy,3
379,s83,379,94,1, 'u' 'd',ud,0.1599519858136773,buddy,buddy,3
380,s83,380,94,2, 'd' 'd',dd,0.15197462309151888,buddy,buddy,3
381,s83,381,94,3, 'd' 'y',dy,0.08008434996008873,buddy,buddy,3
382,s83,382,95,0,'c' 'h',ch,0.12791026709601283,champ,champ,3
383,s83,383,95,1, 'h' 'a',ha,0.1520363367162645,champ,champ,3
384,s83,384,95,2, 'a' 'm',am,0.14399530738592148,champ,champ,3
385,s83,385,95,3, 'm' 'p',mp,0.19211018877103925,champ,champ,3
386,s83,386,96,0,'h' 'a',ha,0.19201534101739526,haole,haole,3
387,s83,387,96,1, 'a' 'o',ao,0.19999750796705484,haole,haole,3
388,s83,388,96,2, 'o' 'l',ol,0.2560838311910629,haole,haole,3
389,s83,389,96,3, 'l' 'e',le,0.1279573878273368,haole,haole,3
390,s83,390,97,0,'t' 'h',th,0.11199888493865728,therm,therm,4
391,s83,391,97,1, 'h' 'e',he,0.09602921921759844,therm,therm,4
392,s83,392,97,2, 'e' 'r',er,0.07997175771743059,therm,therm,4
393,s83,393,97,3, 'r' 'm',rm,0.15990510303527117,therm,therm,4
394,s83,394,98,0,'b' 'u',bu,0.22398207383230329,buddy,buddy,4
395,s83,395,98,1, 'u' 'd',ud,0.2159715541638434,buddy,buddy,4
396,s83,396,98,2, 'd' 'd',dd,0.16006156196817756,buddy,buddy,4
397,s83,397,98,3, 'd' 'y',dy,0.09588294103741646,buddy,buddy,4
398,s83,398,99,0,'t' 'h',th,0.20801777765154839,think,think,3
399,s83,399,99,1, 'h' 'i',hi,0.19206657214090228,think,think,3
400,s83,400,99,2, 'i' 'n',in,0.20793007919564843,think,think,3
401,s83,401,99,3, 'n' 'k',nk,0.18398015573620796,think,think,3
402,s83,402,100,0,'c' 'o',co,0.4799859398044646,cooed,cooed,3
403,s83,403,100,1, 'o' 'o',oo,0.15199832525104284,cooed,cooed,3
404,s83,404,100,2, 'o' 'e',oe,0.10389415174722672,cooed,cooed,3
405,s83,405,100,3, 'e' 'd',ed,0.08811974804848433,cooed,cooed,3
406,s83,406,101,0,'t' 'h',th,0.09596023801714182,there,there,4
407,s83,407,101,1, 'h' 'e',he,0.08810230577364564,there,there,4
408,s83,408,101,2, 'e' 'r',er,0.09589336719363928,there,there,4
409,s83,409,101,3, 'r' 'e',re,0.12000448117032647,there,there,4
410,s83,410,102,0,'w' 'o',wo,0.20796054508537054,would,would,3
411,s83,411,102,1, 'o' 'u',ou,0.17597514996305108,would,would,3
412,s83,412,102,2, 'u' 'l',ul,0.23997312877327204,would,would,3
413,s83,413,102,3, 'l' 'd',ld,0.1600084751844406,would,would,3
414,s83,414,103,0,'c' 'h',ch,0.16798798134550452,champ,champ,4
415,s83,415,103,1, 'h' 'a',ha,0.13597030006349087,champ,champ,4
416,s83,416,103,2, 'a' 'm',am,0.2000955338589847,champ,champ,4
417,s83,417,103,3, 'm' 'p',mp,0.2238935437053442,champ,champ,4
418,s83,418,104,0,'l' 'u',lu,0.21594950230792165,lucky,lucky,4
419,s83,419,104,1, 'u' 'c',uc,0.1280403807759285,lucky,lucky,4
420,s83,420,104,2, 'c' 'k',ck,0.07996002491563559,lucky,lucky,4
421,s83,421,104,3, 'k' 'y',ky,0.4560213051736355,lucky,lucky,4
422,s83,422,105,0,'c' 'o',co,0.18401163769885898,cooed,cooed,4
423,s83,423,105,1, 'o' 'o',oo,0.1759671000763774,cooed,cooed,4
424,s83,424,105,2, 'o' 'e',oe,0.09604514809325337,cooed,cooed,4
425,s83,425,105,3, 'e' 'd',ed,0.11193839414045215,cooed,cooed,4
426,s83,426,106,0,'w' 'o',wo,0.1360754296183586,would,would,4
427,s83,427,106,1, 'o' 'u',ou,0.1439470611512661,would,would,4
428,s83,428,106,2, 'u' 'l',ul,0.19205218786373734,would,would,4
429,s83,429,106,3, 'l' 'd',ld,0.11992924334481359,would,would,4
430,s83,430,107,0,'t' 'h',th,0.10396665101870894,theme,theme,2
431,s83,431,107,1, 'h' 'e',he,0.11197404935956001,theme,theme,2
432,s83,432,107,2, 'e' 'm',em,0.1680452637374401,theme,theme,2
433,s83,433,107,3, 'm' 'e',me,0.07990242587402463,theme,theme,2
434,s83,434,108,0,'t' 'h',th,0.1361036440357566,think,think,4
435,s83,435,108,1, 'h' 'i',hi,0.26396909123286605,think,think,4
436,s83,436,108,2, 'i' 'n',in,0.19200611300766468,think,think,4
437,s83,437,108,3, 'n' 'k',nk,0.17592331301420927,think,think,4
438,s83,438,109,0,'t' 'h',th,0.09599360125139356,theme,theme,3
439,s83,439,109,1, 'h' 'e',he,0.14390127593651414,theme,theme,3
440,s83,440,109,2, 'e' 'm',em,0.1041010138578713,theme,theme,3
441,s83,441,109,3, 'm' 'e',me,0.10389370424672961,theme,theme,3
442,s83,442,110,0,'b' 'e',be,0.4639875451102853,belly,belly,4
443,s83,443,110,1, 'e' 'l',el,0.2558848741464317,belly,belly,4
444,s83,444,110,2, 'l' 'l',ll,0.1760863526724279,belly,belly,4
445,s83,445,110,3, 'l' 'y',ly,0.15199274709448218,belly,belly,4
446,s83,446,111,0,'a' 'b',ab,0.23195428121834993,about,about,4
447,s83,447,111,1, 'b' 'o',bo,0.16004660399630666,about,about,4
448,s83,448,111,2, 'o' 'u',ou,0.10399780189618468,about,about,4
449,s83,449,111,3, 'u' 't',ut,0.10387961007654667,about,about,4
450,s83,450,112,0,'h' 'a',ha,0.1280764788389206,haole,haole,4
451,s83,451,112,1, 'a' 'o',ao,0.2319429419003427,haole,haole,4
452,s83,452,112,2, 'o' 'l',ol,0.20001289807260036,haole,haole,4
453,s83,453,112,3, 'l' 'e',le,0.0879074432887137,haole,haole,4
454,s83,454,113,0,'t' 'h',th,0.08811966609209776,theme,theme,4
455,s83,455,113,1, 'h' 'e',he,0.14391258219256997,theme,theme,4
456,s83,456,113,2, 'e' 'm',em,0.11998898163437843,theme,theme,4
457,s83,457,113,3, 'm' 'e',me,0.09605777030810714,theme,theme,4
458,s83,458,114,0,'d' 'r',dr,0.26404001470655203,druze,druze,4
459,s83,459,114,1, 'r' 'u',ru,0.2320371181704104,druze,druze,4
460,s83,460,114,2, 'u' 'z',uz,0.2080222680233419,druze,druze,4
461,s83,461,114,3, 'z' 'e',ze,0.24802629603073,druze,druze,4
462,s83,462,115,0,'v' 'o',vo,0.27201437298208475,vodka,vodka,4
463,s83,463,115,1, 'o' 'd',od,0.1758778551593423,vodka,vodka,4
464,s83,464,115,2, 'd' 'k',dk,0.15210969001054764,vodka,vodka,4
465,s83,465,115,3, 'k' 'a',ka,0.13599487906321883,vodka,vodka,4
466,s83,466,116,0,'e' 'd',ed,0.12005722196772695,edthe,edhe,4
467,s83,467,116,1, 'd' 'h',dt,0.45602225000038743,edthe,edhe,4
468,s83,468,116,2, 'h' 'e',th,0.12797632208094,edthe,edhe,4
469,s83,469,117,0,'h' 'e',he,0.24805197026580572,heond,heond,3
470,s83,470,117,1, 'e' 'o',eo,0.19991292478516698,heond,heond,3
471,s83,471,117,2, 'o' 'n',on,0.2240516128949821,heond,heond,3
472,s83,472,117,3, 'n' 'd',nd,0.11998142022639513,heond,heond,3
473,s83,473,118,0,'t' 'i',ti,0.1439335118047893,tithe,tithe,4
474,s83,474,118,1, 'i' 't',it,0.11206607893109322,tithe,tithe,4
475,s83,475,118,2, 't' 'h',th,0.14404193917289376,tithe,tithe,4
476,s83,476,118,3, 'h' 'e',he,0.08793066209182143,tithe,tithe,4
477,s83,477,119,0,'h' 'e',he,0.24798778584226966,heond,heond,4
478,s83,478,119,1, 'e' 'o',eo,0.13606121903285384,heond,heond,4
479,s83,479,119,2, 'o' 'n',on,0.22406250005587935,heond,heond,4
480,s83,480,119,3, 'n' 'd',nd,0.0959726651199162,heond,heond,4
481,s83,481,120,0,'b' 'u',bu,0.23998511908575892,buddy,buddy,5
482,s83,482,120,1, 'u' 'd',ud,0.17599541507661343,buddy,buddy,5
483,s83,483,120,2, 'd' 'd',dd,0.13603761373087764,buddy,buddy,5
484,s83,484,120,3, 'd' 'y',dy,0.1439490132033825,buddy,buddy,5
485,s83,485,121,0,'l' 'u',lu,0.2080480521544814,lucky,lucky,5
486,s83,486,121,1, 'u' 'c',uc,0.17596349399536848,lucky,lucky,5
487,s83,487,121,2, 'c' 'k',ck,0.1279282970353961,lucky,lucky,5
488,s83,488,121,3, 'k' 'y',ky,0.45607002591714263,lucky,lucky,5
489,s83,489,122,0,'b' 'e',be,0.19200191972777247,belly,belly,5
490,s83,490,122,1, 'e' 'l',el,0.2321428982540965,belly,belly,5
491,s83,491,122,2, 'l' 'l',ll,0.1599380080588162,belly,belly,5
492,s83,492,122,3, 'l' 'y',ly,0.1600103760138154,belly,belly,5
493,s83,493,123,0,'w' 'o',wo,0.1839443128556013,would,would,5
494,s83,494,123,1, 'o' 'u',ou,0.12805027281865478,would,would,5
495,s83,495,123,2, 'u' 'l',ul,0.23197783017531037,would,would,5
496,s83,496,123,3, 'l' 'd',ld,0.13597955089062452,would,would,5
497,s83,497,124,0,'p' 'y',py,0.36009293235838413,pykka,pykka,5
498,s83,498,124,1, 'y' 'k',yk,0.3440314829349518,pykka,pykka,5
499,s83,499,124,2, 'k' 'k',kk,0.15188358072191477,pykka,pykka,5
500,s83,500,124,3, 'k' 'a',ka,0.15198000241070986,pykka,pykka,5
501,s83,501,125,0,'t' 'i',ti,0.16789168491959572,tithe,tithe,5
502,s83,502,125,1, 'i' 't',it,0.12811098527163267,tithe,tithe,5
503,s83,503,125,2, 't' 'h',th,0.14398076897487044,tithe,tithe,5
504,s83,504,125,3, 'h' 'e',he,0.11190097080543637,tithe,tithe,5
505,s83,505,126,0,'v' 'a',va,0.12804677383974195,vanru,vanru,5
506,s83,506,126,1, 'a' 'n',an,0.13591118017211556,vanru,vanru,5
507,s83,507,126,2, 'n' 'r',nr,0.14408634882420301,vanru,vanru,5
508,s83,508,126,3, 'r' 'u',ru,0.11996501311659813,vanru,vanru,5
509,s83,509,127,0,'i' 't',ti,0.735912305302918,tithe,ithte,6
510,s83,510,127,1, 't' 'h',it,0.14412245666608214,tithe,ithte,6
511,s83,511,127,2, 'h' 't',th,0.0798635482788086,tithe,ithte,6
512,s83,512,127,3, 't' 'e',he,0.15212836069986224,tithe,ithte,6
513,s83,513,128,0,'c' 'o',co,0.2159213018603623,cooed,cooed,5
514,s83,514,128,1, 'o' 'o',oo,0.15197706501930952,cooed,cooed,5
515,s83,515,128,2, 'o' 'e',oe,0.08008204121142626,cooed,cooed,5
516,s83,516,128,3, 'e' 'd',ed,0.14403849886730313,cooed,cooed,5
517,s83,517,129,0,'c' 'h',ch,0.13592900522053242,cheer,cheer,5
518,s83,518,129,1, 'h' 'e',he,0.1280844551511109,cheer,cheer,5
519,s83,519,129,2, 'e' 'e',ee,0.17588964197784662,cheer,cheer,5
520,s83,520,129,3, 'e' 'r',er,0.12001584377139807,cheer,cheer,5
521,s83,521,130,0,'f' 'a',fa,0.13606265699490905,faqir,faqir,5
522,s83,522,130,1, 'a' 'q',aq,0.3519419226795435,faqir,faqir,5
523,s83,523,130,2, 'q' 'i',qi,0.12000850727781653,faqir,faqir,5
524,s83,524,130,3, 'i' 'r',ir,0.1440754677169025,faqir,faqir,5
525,s83,525,131,0,'v' 'o',vo,0.13597898976877332,vodka,vodka,5
526,s83,526,131,1, 'o' 'd',od,0.14406184805557132,vodka,vodka,5
527,s83,527,131,2, 'd' 'k',dk,0.15987413423135877,vodka,vodka,5
528,s83,528,131,3, 'k' 'a',ka,0.11212194571271539,vodka,vodka,5
529,s83,529,132,0,'t' 'h',th,0.10402308404445648,therm,therm,5
530,s83,530,132,1, 'h' 'e',he,0.10409556608647108,therm,therm,5
531,s83,531,132,2, 'e' 'r',er,0.07992850383743644,therm,therm,5
532,s83,532,132,3, 'r' 'm',rm,0.10403616121038795,therm,therm,5
533,s83,533,133,0,'l' 'u',lu,0.17612421698868275,lucky,lucky,6
534,s83,534,133,1, 'u' 'c',uc,0.09592898609116673,lucky,lucky,6
535,s83,535,133,2, 'c' 'k',ck,0.11995473364368081,lucky,lucky,6
536,s83,536,133,3, 'k' 'y',ky,0.19202662911266088,lucky,lucky,6
537,s83,537,134,0,'t' 'h',th,0.19203427992761135,think,think,5
538,s83,538,134,1, 'h' 'i',hi,0.15205772500485182,think,think,5
539,s83,539,134,2, 'i' 'n',in,0.20799442194402218,think,think,5
540,s83,540,134,3, 'n' 'k',nk,0.17593718692660332,think,think,5
541,s83,541,135,0,'c' 'h',ch,0.10387226426973939,champ,champ,5
542,s83,542,135,1, 'h' 'a',ha,0.11201256792992353,champ,champ,5
543,s83,543,135,2, 'a' 'm',am,0.176104003097862,champ,champ,5
544,s83,544,135,3, 'm' 'p',mp,0.16004012059420347,champ,champ,5
545,s83,545,136,0,'t' 'i',ti,0.16791258985176682,tithe,tithe,7
546,s83,546,136,1, 'i' 't',it,0.11195323104038835,tithe,tithe,7
547,s83,547,136,2, 't' 'h',th,0.16002924786880612,tithe,tithe,7
548,s83,548,136,3, 'h' 'e',he,0.08801668183878064,tithe,tithe,7
549,s83,549,137,0,'h' 'e',he,0.2000033683143556,heond,heond,5
550,s83,550,137,1, 'e' 'o',eo,0.16008161287754774,heond,heond,5
551,s83,551,137,2, 'o' 'n',on,0.1999970837496221,heond,heond,5
552,s83,552,137,3, 'n' 'd',nd,0.08808189630508423,heond,heond,5
553,s83,553,138,0,'t' 'h',th,0.10407459316775203,theme,thenme,5
554,s83,554,138,1, 'h' 'e',he,0.1039175228215754,theme,thenme,5
555,s83,555,138,2, 'e' 'n',em,0.1519759059883654,theme,thenme,5
556,s83,556,138,3, 'n' 'm',me,0.008134481962770224,theme,thenme,5
557,s83,557,138,4, 'm' 'e',,0.07188446493819356,theme,thenme,5
558,s83,558,139,0,'f' 'a',fa,0.16810024389997125,faqir,faqir,6
559,s83,559,139,1, 'a' 'q',aq,0.367978498339653,faqir,faqir,6
560,s83,560,139,2, 'q' 'i',qi,0.1919872467406094,faqir,faqir,6
561,s83,561,139,3, 'i' 'r',ir,0.10411253105849028,faqir,faqir,6
562,s83,562,140,0,'k' 'r',kr,0.08804020611569285,kremp,kremp,5
563,s83,563,140,1, 'r' 'e',re,0.06389864487573504,kremp,kremp,5
564,s83,564,140,2, 'e' 'm',em,0.11206465400755405,kremp,kremp,5
565,s83,565,140,3, 'm' 'p',mp,0.15197452204301953,kremp,kremp,5
566,s83,566,141,0,'f' 'a',fa,0.17593366606160998,faqir,faqir,7
567,s83,567,141,1, 'a' 'q',aq,0.2799616567790508,faqir,faqir,7
568,s83,568,141,2, 'q' 'i',qi,0.13606664026156068,faqir,faqir,7
569,s83,569,141,3, 'i' 'r',ir,0.09600405860692263,faqir,faqir,7
570,s83,570,142,0,'h' 'a',ha,0.12013564491644502,haole,haole,5
571,s83,571,142,1, 'a' 'o',ao,0.35201113019138575,haole,haole,5
572,s83,572,142,2, 'o' 'l',ol,0.19193771295249462,haole,haole,5
573,s83,573,142,3, 'l' 'e',le,0.07204977981746197,haole,haole,5
574,s83,574,143,0,'c' 'h',ch,0.1679920800961554,champ,champ,6
575,s83,575,143,1, 'h' 'a',ha,0.15200080210343003,champ,champ,6
576,s83,576,143,2, 'a' 'm',am,0.1680499347858131,champ,champ,6
577,s83,577,143,3, 'm' 'p',mp,0.18401997117325664,champ,champ,6
578,s83,578,144,0,'c' 'o',co,0.12800035160034895,cooed,cooed,6
579,s83,579,144,1, 'o' 'o',oo,0.1599723561666906,cooed,cooed,6
580,s83,580,144,2, 'o' 'e',oe,0.09603242622688413,cooed,cooed,6
581,s83,581,144,3, 'e' 'd',ed,0.09600736200809479,cooed,cooed,6
582,s83,582,145,0,'b' 'u',bu,0.23193319514393806,buddy,buddy,6
583,s83,583,145,1, 'u' 'd',ud,0.17605159105733037,buddy,buddy,6
584,s83,584,145,2, 'd' 'd',dd,0.15995833091437817,buddy,buddy,6
585,s83,585,145,3, 'd' 'y',dy,0.1520143961533904,buddy,buddy,6
586,s83,586,146,0,'k' 'r',kr,0.11198839917778969,kremp,kremp,6
587,s83,587,146,1, 'r' 'e',re,0.08004132797941566,kremp,kremp,6
588,s83,588,146,2, 'e' 'm',em,0.12796028703451157,kremp,kremp,6
589,s83,589,146,3, 'm' 'p',mp,0.16790545172989368,kremp,kremp,6
590,s83,590,147,0,'b' 'u',bu,0.2398979547433555,buddy,buddy,7
591,s83,591,147,1, 'u' 'd',ud,0.19200435793027282,buddy,buddy,7
592,s83,592,147,2, 'd' 'd',dd,0.13602206017822027,buddy,buddy,7
593,s83,593,147,3, 'd' 'y',dy,0.10405055712908506,buddy,buddy,7
594,s83,594,148,0,'h' 'e',he,0.3600042467005551,heond,heond,6
595,s83,595,148,1, 'e' 'o',eo,0.17598449904471636,heond,heond,6
596,s83,596,148,2, 'o' 'n',on,0.20800690725445747,heond,heond,6
597,s83,597,148,3, 'n' 'd',nd,0.12008817074820399,heond,heond,6
598,s83,598,149,0,'w' 'o',wo,0.09600385930389166,would,would,6
599,s83,599,149,1, 'o' 'u',ou,0.11197368567809463,would,would,6
600,s83,600,149,2, 'u' 'l',ul,0.20805302541702986,would,would,6
601,s83,601,149,3, 'l' 'd',ld,0.11194542376324534,would,would,6
602,s83,602,150,0,'t' 'h',th,0.07993888296186924,theme,theme,6
603,s83,603,150,1, 'h' 'e',he,0.0879894969984889,theme,theme,6
604,s83,604,150,2, 'e' 'm',em,0.13613547990098596,theme,theme,6
605,s83,605,150,3, 'm' 'e',me,0.07985774101689458,theme,theme,6
606,s83,606,151,0,'a' 'b',ab,0.19199346331879497,about,about,5
607,s83,607,151,1, 'b' 'o',bo,0.11200712202116847,about,about,5
608,s83,608,151,2, 'o' 'u',ou,0.09601199394091964,about,about,5
609,s83,609,151,3, 'u' 't',ut,0.11194853903725743,about,about,5
610,s83,610,152,0,'t' 'h',th,0.19190481584519148,think,think,6
611,s83,611,152,1, 'h' 'i',hi,0.15205547586083412,think,think,6
612,s83,612,152,2, 'i' 'n',in,0.19195977319031954,think,think,6
613,s83,613,152,3, 'n' 'k',nk,0.1759878071025014,think,think,6
614,s83,614,153,0,'p' 'u',pu,0.18404295528307557,puppy,puppy,5
615,s83,615,153,1, 'u' 'p',up,0.1599292317405343,puppy,puppy,5
616,s83,616,153,2, 'p' 'p',pp,0.16794819617643952,puppy,puppy,5
617,s83,617,153,3, 'p' 'y',py,0.15203714603558183,puppy,puppy,5
618,s83,618,154,0,'t' 'h',th,0.1119411988183856,there,there,5
619,s83,619,154,1, 'h' 'e',he,0.0800199150107801,there,there,5
620,s83,620,154,2, 'e' 'r',er,0.08803604822605848,there,there,5
621,s83,621,154,3, 'r' 'e',re,0.11204004101455212,there,there,5
622,s83,622,155,0,'e' 'd',ed,0.13599973870441318,edthe,edthe,5
623,s83,623,155,1, 'd' 't',dt,0.19192766910418868,edthe,edthe,5
624,s83,624,155,2, 't' 'h',th,0.12793649593368173,edthe,edthe,5
625,s83,625,155,3, 'h' 'e',he,0.07211002102121711,edthe,edthe,5
626,s83,626,156,0,'v' 'a',va,0.1199966468848288,vanru,vanru,6
627,s83,627,156,1, 'a' 'n',an,0.0959838847629726,vanru,vanru,6
628,s83,628,156,2, 'n' 'r',nr,0.1361681050620973,vanru,vanru,6
629,s83,629,156,3, 'r' 'u',ru,0.1679707351140678,vanru,vanru,6
630,s83,630,157,0,'h' 'e',he,0.12797912675887346,heond,heond,7
631,s83,631,157,1, 'e' 'o',eo,0.11206361837685108,heond,heond,7
632,s83,632,157,2, 'o' 'n',on,0.1918819798156619,heond,heond,7
633,s83,633,157,3, 'n' 'd',nd,0.10400677798315883,heond,heond,7
634,s83,634,158,0,'p' 'y',py,0.31208759220317006,pykka,pykka,6
635,s83,635,158,1, 'y' 'k',yk,0.4559646346606314,pykka,pykka,6
636,s83,636,158,2, 'k' 'k',kk,0.15192529931664467,pykka,pykka,6
637,s83,637,158,3, 'k' 'a',ka,0.18402689695358276,pykka,pykka,6
638,s83,638,159,0,'a' 'z',zi,0.824068246409297,zibja,azibja,5
639,s83,639,159,1, 'z' 'i',ib,0.3360439445823431,zibja,azibja,5
640,s83,640,159,2, 'i' 'b',bj,0.2000293480232358,zibja,azibja,5
641,s83,641,159,3, 'b' 'j',ja,0.3759735613130033,zibja,azibja,5
642,s83,642,159,4, 'j' 'a',,0.111993249040097,zibja,azibja,5
643,s83,643,160,0,'w' 'o',wo,0.11999690625816584,would,would,7
644,s83,644,160,1, 'o' 'u',ou,0.1280600018799305,would,would,7
